user,item
85649,2948
85649,1953
85657,55276
85657,48738
85657,55118
85657,51540
85657,55820
85657,53894
85657,50068
85657,48696
85657,48516
85657,56782
85662,58295
85662,55276
85662,55805
85662,58803
85662,56788
85662,55052
85662,54997
85662,61323
85662,55290
85662,61132
85666,40815
85666,8368
85666,5816
85666,54001
85666,27706
85666,4896
85666,5444
85666,4016
85666,30793
85666,4299
85672,64957
85672,48043
85672,57368
85672,74458
85672,68237
85672,7254
85672,2232
85672,56174
85672,48997
85672,27773
85691,8917
85691,8528
85691,6188
85691,8807
85691,34162
85691,35836
85691,30810
85691,8957
85691,8641
85691,32587
85699,8644
85699,6934
85699,5502
85699,3300
85699,34048
85699,4370
85699,8371
85699,6537
85699,2232
85699,2600
85700,64614
85700,4011
85700,5995
85700,30707
85700,3147
85700,6870
85700,1258
85700,2028
85700,2542
85700,63082
85711,2174
85711,2115
85711,1584
85711,919
85711,1682
85711,1968
85711,1393
85711,2791
85711,2918
85711,1387
85716,2232
85716,7147
85716,32587
85716,4720
85716,5669
85716,2291
85716,1884
85716,778
85716,4848
85716,1682
85719,59369
85719,73017
85719,60684
85719,71535
85719,69122
85719,7445
85719,59315
85719,68358
85719,59784
85719,3275
85722,34437
85722,37733
85722,34542
85722,36276
85722,27317
85722,8949
85722,8914
85722,32587
85722,33834
85722,40583
85723,111
85723,1089
85723,1206
85723,541
85723,924
85723,1200
85723,1208
85723,293
85723,778
85723,1214
85726,59784
85726,60072
85726,59369
85726,64716
85726,47099
85726,56587
85726,59315
85726,64957
85726,63082
85726,53322
85731,72720
85731,72011
85731,71579
85731,63082
85731,69757
85731,81845
85731,80463
85731,71033
85731,78039
85731,74458
85733,53996
85733,6502
85733,8644
85733,54503
85733,3052
85733,8874
85733,3527
85733,45499
85733,34405
85733,56174
85738,5989
85738,1265
85738,364
85738,1580
85738,1097
85738,500
85738,1073
85738,597
85738,4022
85738,1721
85739,88163
85739,86882
85739,89492
85739,88810
85739,6942
85739,89864
85739,5989
85739,56367
85739,72011
85739,72641
85743,4306
85743,3793
85743,5952
85743,6539
85743,5349
85743,45722
85743,7153
85743,6377
85743,3578
85743,6365
85748,5882
85748,32031
85748,7373
85748,31660
85748,5444
85748,52287
85748,8633
85748,7164
85748,4016
85748,7841
85750,7072
85750,2935
85750,4432
85750,2203
85750,2936
85750,7713
85750,5177
85750,7210
85750,3364
85750,6660
85756,1213
85756,111
85756,1222
85756,1089
85756,1208
85756,750
85756,608
85756,1206
85756,778
85756,1221
85761,1923
85761,3793
85761,1961
85761,919
85761,1393
85761,1704
85761,2683
85761,1527
85761,3996
85761,1307
85763,115569
85763,112183
85763,112556
85763,108981
85763,107406
85763,110882
85763,105197
85763,107771
85763,112290
85763,109848
85767,5956
85767,4148
85767,4018
85767,3252
85767,8529
85767,3967
85767,6281
85767,7458
85767,4239
85767,30825
85768,4011
85768,7438
85768,2542
85768,2502
85768,32587
85768,3147
85768,6874
85768,44195
85768,47
85768,8874
85770,8361
85770,4344
85770,4369
85770,4638
85770,4148
85770,7458
85770,5507
85770,8984
85770,7373
85770,5956
85772,56775
85772,53993
85772,58103
85772,54004
85772,56587
85772,53322
85772,60072
85772,51575
85772,52458
85772,60126
85778,180
85778,4734
85778,8917
85778,8807
85778,8376
85778,6188
85778,8910
85778,3052
85778,6957
85778,5110
85781,4011
85781,2542
85781,4262
85781,1090
85781,2502
85781,1222
85781,1266
85781,778
85781,1258
85781,1732
85790,5418
85790,8665
85790,4963
85790,54286
85790,45722
85790,5989
85790,4022
85790,51662
85790,49272
85790,6378
85792,104211
85792,104337
85792,108928
85792,106441
85792,107069
85792,105504
85792,102903
85792,104374
85792,106916
85792,103372
85797,163
85797,520
85797,466
85797,370
85797,196
85797,1370
85797,784
85797,1320
85797,485
85797,2302
85798,1206
85798,1732
85798,778
85798,48774
85798,1258
85798,1230
85798,46578
85798,2997
85798,1080
85798,1208
85804,1580
85804,3793
85804,1240
85804,1527
85804,5349
85804,589
85804,5445
85804,6333
85804,480
85804,1210
85806,1214
85806,1200
85806,1240
85806,27611
85806,68358
85806,70286
85806,56921
85806,589
85806,1320
85806,2916
85808,63082
85808,5995
85808,48394
85808,46578
85808,4011
85808,3949
85808,64614
85808,48780
85808,30749
85808,48516
85811,111113
85811,117176
85811,112556
85811,112175
85811,111921
85811,111443
85811,104374
85811,114180
85811,106918
85811,111360
85812,364
85812,1265
85812,733
85812,5989
85812,316
85812,1580
85812,1961
85812,1923
85812,2997
85812,47
85813,89745
85813,77561
85813,91542
85813,86332
85813,87232
85813,91500
85813,88140
85813,88744
85813,96079
85813,91630
85820,55280
85820,56367
85820,63876
85820,53123
85820,55814
85820,55269
85820,55052
85820,56782
85820,55276
85820,54190
85824,106782
85824,104841
85824,99114
85824,106920
85824,109374
85824,106487
85824,98809
85824,106489
85824,94959
85824,96079
85826,1228
85826,1245
85826,3362
85826,3683
85826,2313
85826,1263
85826,111
85826,2076
85826,1230
85826,1952
85829,364
85829,33615
85829,7373
85829,45722
85829,5444
85829,595
85829,44022
85829,8972
85829,4016
85829,45499
85832,5878
85832,8973
85832,8949
85832,4235
85832,8645
85832,27803
85832,4144
85832,8873
85832,33166
85832,6286
85833,63113
85833,59784
85833,59369
85833,68358
85833,56775
85833,62081
85833,60072
85833,68319
85833,60126
85833,60040
85838,3147
85838,5989
85838,5418
85838,4963
85838,3578
85838,1704
85838,1036
85838,8665
85838,4011
85838,54286
85845,2762
85845,2028
85845,5995
85845,1704
85845,356
85845,47
85845,81845
85845,68954
85845,593
85845,4011
85846,1213
85846,1610
85846,2916
85846,1221
85846,750
85846,1387
85846,733
85846,2115
85846,1222
85846,858
85851,7570
85851,3633
85851,2376
85851,2989
85851,2993
85851,3638
85851,3984
85851,3639
85851,7573
85851,2991
85854,5299
85854,4246
85854,6942
85854,5991
85854,4014
85854,1307
85854,5377
85854,17
85854,2144
85854,539
85856,586
85856,141
85856,2716
85856,454
85856,6
85856,1036
85856,339
85856,288
85856,39
85856,1527
85862,45447
85862,8361
85862,8529
85862,53125
85862,7458
85862,45720
85862,8984
85862,7373
85862,8972
85862,53322
85863,4011
85863,7438
85863,2542
85863,32587
85863,3949
85863,778
85863,5995
85863,30707
85863,4878
85863,6874
85867,1
85867,589
85867,590
85867,150
85867,780
85867,1210
85867,380
85867,592
85867,588
85867,110
85879,56367
85879,63876
85879,53123
85879,55814
85879,46578
85879,63082
85879,55280
85879,55820
85879,64575
85879,59018
85881,5989
85881,5418
85881,8665
85881,4963
85881,54286
85881,4022
85881,4995
85881,49272
85881,7147
85881,3147
85884,1267
85884,910
85884,923
85884,1219
85884,1945
85884,903
85884,1247
85884,1228
85884,1276
85884,913
85890,4406
85890,3365
85890,954
85890,8337
85890,3196
85890,1284
85890,930
85890,3334
85890,1283
85890,1250
85892,5679
85892,8798
85892,7254
85892,8644
85892,6502
85892,34048
85892,33166
85892,30707
85892,4720
85892,32587
85893,112556
85893,111759
85893,112852
85893,110102
85893,109374
85893,115569
85893,111362
85893,106920
85893,112623
85893,112290
85897,589
85897,1
85897,592
85897,780
85897,590
85897,1210
85897,380
85897,150
85897,260
85897,32
85901,46578
85901,48394
85901,48774
85901,49272
85901,53894
85901,50872
85901,48385
85901,46976
85901,44694
85901,45950
85908,3408
85908,3948
85908,2671
85908,2353
85908,4022
85908,8529
85908,1777
85908,5989
85908,6879
85908,1380
85909,39183
85909,47629
85909,45950
85909,44694
85909,41285
85909,41997
85909,46578
85909,36517
85909,37741
85909,46723
85910,4848
85910,2318
85910,4979
85910,48082
85910,3160
85910,6975
85910,2076
85910,34437
85910,3569
85910,1732
85912,89492
85912,91077
85912,96079
85912,91630
85912,89804
85912,90866
85912,89904
85912,91542
85912,88744
85912,89864
85914,1213
85914,31410
85914,48516
85914,1201
85914,1221
85914,27773
85914,2542
85914,2023
85914,1466
85914,1089
85918,6793
85918,4247
85918,4519
85918,3688
85918,2042
85918,5313
85918,4039
85918,4558
85918,4677
85918,4679
85920,924
85920,1208
85920,111
85920,750
85920,1219
85920,1206
85920,923
85920,1252
85920,5902
85920,1230
85925,7812
85925,7811
85925,1375
85925,7810
85925,5944
85925,8591
85925,1376
85925,26513
85925,1371
85925,4443
85926,72011
85926,71464
85926,80463
85926,73023
85926,71579
85926,74545
85926,82459
85926,74458
85926,80489
85926,69757
85928,54286
85928,56174
85928,54272
85928,49272
85928,51662
85928,48385
85928,45722
85928,8665
85928,53996
85928,48774
85931,27706
85931,7347
85931,6593
85931,27808
85931,6155
85931,31685
85931,7451
85931,7151
85931,4865
85931,7149
85933,33166
85933,8622
85933,8464
85933,30707
85933,8949
85933,8798
85933,5991
85933,6863
85933,6870
85933,3252
85942,5991
85942,4308
85942,2321
85942,2657
85942,6863
85942,3081
85942,4370
85942,5218
85942,30793
85942,3253
85946,6942
85946,52973
85946,33679
85946,6373
85946,34162
85946,40819
85946,1777
85946,104
85946,1380
85946,45447
85947,39231
85947,39183
85947,41573
85947,36525
85947,45720
85947,40629
85947,38798
85947,4246
85947,33669
85947,41285
85948,46578
85948,48385
85948,44195
85948,50872
85948,35836
85948,51255
85948,45722
85948,51662
85948,48394
85948,49272
85949,2716
85949,1214
85949,541
85949,1200
85949,2997
85949,1136
85949,1527
85949,1240
85949,1265
85949,924
85950,74458
85950,68237
85950,70286
85950,89745
85950,99114
85950,91529
85950,60684
85950,68157
85950,76251
85950,87232
85965,1213
85965,1136
85965,1221
85965,2329
85965,1193
85965,7153
85965,4226
85965,1197
85965,48516
85965,1704
85969,112556
85969,109374
85969,112290
85969,106100
85969,106916
85969,106920
85969,105504
85969,105844
85969,107069
85969,115569
85974,6155
85974,31685
85974,5620
85974,4701
85974,8972
85974,5507
85974,4069
85974,2431
85974,6287
85974,33615
85976,6502
85976,8874
85976,8644
85976,35836
85976,288
85976,2011
85976,2115
85976,2791
85976,1387
85976,2700
85986,54286
85986,48774
85986,49272
85986,51255
85986,54997
85986,5418
85986,55820
85986,7438
85986,32587
85986,56367
85987,5110
85987,4679
85987,69
85987,4102
85987,4678
85987,4149
85987,5650
85987,5139
85987,5540
85987,1194
85989,8644
85989,6378
85989,7143
85989,45499
85989,34048
85989,34162
85989,8798
85989,41569
85989,6537
85989,3753
85990,56367
85990,54503
85990,7147
85990,48082
85990,55269
85990,56757
85990,56339
85990,50872
85990,6502
85990,74458
85996,141
85996,39
85996,2302
85996,4321
85996,3809
85996,4571
85996,586
85996,3033
85996,3253
85996,2371
86019,95167
86019,88125
86019,97913
86019,81847
86019,98809
86019,91500
86019,94959
86019,97921
86019,89745
86019,81834
86026,1374
86026,1375
86026,1376
86026,2455
86026,1356
86026,2985
86026,3702
86026,2288
86026,3527
86026,1372
86029,1230
86029,55052
86029,1225
86029,3897
86029,46578
86029,2858
86029,55814
86029,4973
86029,608
86029,56367
86030,8984
86030,53322
86030,4963
86030,53125
86030,33679
86030,7458
86030,49530
86030,59369
86030,7254
86030,36529
86035,68237
86035,64839
86035,2313
86035,1245
86035,78574
86035,82459
86035,67255
86035,2160
86035,61240
86035,71464
86051,70286
86051,60684
86051,59315
86051,64839
86051,68358
86051,57669
86051,56367
86051,63082
86051,55820
86051,60069
86052,1464
86052,3676
86052,4848
86052,2076
86052,2232
86052,1921
86052,1884
86052,3262
86052,4105
86052,7044
86054,72641
86054,72011
86054,72998
86054,72733
86054,73017
86054,70293
86054,69122
86054,63082
86054,68954
86054,69481
86060,6942
86060,7147
86060,8784
86060,46578
86060,3967
86060,4014
86060,56367
86060,8970
86060,8873
86060,39183
86062,2997
86062,1961
86062,3996
86062,7438
86062,1704
86062,4027
86062,5989
86062,1732
86062,4995
86062,32587
86066,98809
86066,96079
86066,102125
86066,102445
86066,97938
86066,95510
86066,95167
86066,97913
86066,106487
86066,96610
86068,8361
86068,4369
86068,4638
86068,8972
86068,6541
86068,8984
86068,7458
86068,4270
86068,7373
86068,5507
86074,2716
86074,2997
86074,1923
86074,3793
86074,1961
86074,2683
86074,1527
86074,4306
86074,1704
86074,1265
86077,7360
86077,4105
86077,2232
86077,1982
86077,2288
86077,6731
86077,1261
86077,3476
86077,7387
86077,6323
86085,35836
86085,34162
86085,8644
86085,6863
86085,54503
86085,45499
86085,30793
86085,6502
86085,41569
86085,56174
86087,5952
86087,7153
86087,4993
86087,3000
86087,7099
86087,741
86087,31658
86087,5971
86087,1196
86087,26662
86094,60161
86094,63113
86094,56921
86094,59784
86094,57640
86094,56251
86094,62956
86094,57528
86094,60684
86094,7001
86099,1235
86099,1219
86099,6807
86099,1080
86099,1278
86099,1288
86099,1247
86099,1230
86099,953
86099,2313
86100,63082
86100,64614
86100,68954
86100,81845
86100,30749
86100,63876
86100,79132
86100,1704
86100,68157
86100,72011
86104,5952
86104,1197
86104,7153
86104,8961
86104,4011
86104,1136
86104,2762
86104,2028
86104,2571
86104,1291
86106,950
86106,26084
86106,918
86106,1197
86106,905
86106,6254
86106,3097
86106,2935
86106,7584
86106,6970
86110,59369
86110,74458
86110,80489
86110,64614
86110,36529
86110,63082
86110,55247
86110,47099
86110,72641
86110,73017
86111,70286
86111,68358
86111,59315
86111,60684
86111,68157
86111,64614
86111,68237
86111,72998
86111,59369
86111,71535
86124,8644
86124,6502
86124,35836
86124,6863
86124,5679
86124,5218
86124,45499
86124,53996
86124,5502
86124,34048
86125,5878
86125,778
86125,3160
86125,4848
86125,6711
86125,1206
86125,1258
86125,5902
86125,3083
86125,1230
86129,53464
86129,58025
86129,51077
86129,69526
86129,51412
86129,8861
86129,34150
86129,61248
86129,55232
86129,42738
86131,2096
86131,1022
86131,2087
86131,594
86131,2018
86131,1028
86131,1907
86131,2080
86131,2081
86131,595
86133,539
86133,1265
86133,587
86133,292
86133,357
86133,1580
86133,454
86133,1097
86133,1073
86133,1240
86136,1732
86136,4011
86136,2502
86136,8874
86136,778
86136,2542
86136,5902
86136,68157
86136,2997
86136,4878
86138,2997
86138,5989
86138,32587
86138,7438
86138,5418
86138,4027
86138,54286
86138,44191
86138,49272
86138,1961
86151,3251
86151,4039
86151,2123
86151,4714
86151,2015
86151,932
86151,3928
86151,1021
86151,940
86151,2791
86152,102903
86152,110102
86152,106487
86152,103249
86152,107069
86152,112623
86152,105504
86152,104211
86152,103228
86152,111759
86153,31658
86153,3000
86153,6350
86153,5971
86153,26662
86153,48394
86153,7099
86153,5690
86153,5618
86153,26776
86155,6539
86155,8636
86155,6333
86155,5349
86155,8360
86155,33493
86155,45722
86155,6377
86155,4886
86155,8961
86156,1956
86156,1096
86156,1296
86156,971
86156,3451
86156,915
86156,3260
86156,1946
86156,89904
86156,2067
86159,91077
86159,86882
86159,89492
86159,89904
86159,88810
86159,97921
86159,97304
86159,89804
86159,78039
86159,88163
86169,110102
86169,106489
86169,112175
86169,103335
86169,112852
86169,103042
86169,103228
86169,106072
86169,102125
86169,106696
86175,1136
86175,541
86175,1080
86175,1196
86175,1214
86175,1200
86175,1258
86175,3265
86175,2788
86175,260
86176,2023
86176,2144
86176,1088
86176,2915
86176,1962
86176,1343
86176,69757
86176,3252
86176,72011
86176,1513
86185,733
86185,316
86185,165
86185,10
86185,367
86185,1580
86185,1240
86185,648
86185,231
86185,349
86187,8949
86187,30707
86187,8464
86187,40819
86187,33166
86187,6870
86187,41997
86187,7090
86187,8970
86187,30812
86194,589
86194,1
86194,592
86194,110
86194,780
86194,1210
86194,150
86194,590
86194,260
86194,380
86198,55276
86198,55118
86198,52973
86198,55765
86198,55820
86198,51540
86198,53894
86198,54997
86198,56367
86198,56788
86204,4437
86204,6774
86204,40732
86204,2159
86204,2551
86204,3503
86204,7001
86204,6975
86204,7123
86204,4932
86206,8861
86206,53464
86206,55232
86206,34150
86206,5254
86206,5219
86206,8371
86206,6541
86206,8985
86206,3300
86211,27773
86211,106920
86211,99114
86211,7361
86211,109374
86211,4973
86211,112556
86211,6016
86211,3949
86211,2959
86214,89904
86214,95558
86214,94959
86214,90866
86214,96079
86214,97304
86214,95167
86214,83132
86214,97752
86214,94864
86215,5991
86215,4018
86215,2541
86215,4447
86215,4025
86215,5299
86215,1513
86215,3252
86215,3107
86215,2420
86221,231
86221,367
86221,10
86221,1580
86221,733
86221,1517
86221,500
86221,2683
86221,2011
86221,364
86222,4002
86222,2791
86222,3552
86222,3210
86222,3253
86222,1265
86222,4571
86222,4979
86222,1394
86222,223
86226,2371
86226,5049
86226,1302
86226,4489
86226,1663
86226,3552
86226,2403
86226,2423
86226,3361
86226,6979
86230,34048
86230,33679
86230,33004
86230,8644
86230,41569
86230,45499
86230,41566
86230,30793
86230,33493
86230,38038
86231,1527
86231,1961
86231,1704
86231,4306
86231,2997
86231,3578
86231,3793
86231,1923
86231,586
86231,2716
86232,2273
86232,1918
86232,2058
86232,180
86232,5574
86232,5110
86232,2694
86232,2002
86232,47200
86232,6764
86235,8984
86235,7458
86235,8972
86235,7373
86235,53322
86235,4299
86235,4344
86235,8361
86235,31685
86235,5507
86239,48082
86239,44694
86239,48043
86239,55814
86239,714
86239,4848
86239,56757
86239,55269
86239,3676
86239,2076
86245,59315
86245,49272
86245,54286
86245,60069
86245,44191
86245,58559
86245,63082
86245,5418
86245,68358
86245,72998
86252,56174
86252,53996
86252,53125
86252,60040
86252,53464
86252,57640
86252,56171
86252,52722
86252,45499
86252,45722
86256,1552
86256,1370
86256,2006
86256,1777
86256,1320
86256,1954
86256,2321
86256,1544
86256,2671
86256,2302
86260,539
86260,161
86260,1265
86260,1097
86260,3252
86260,357
86260,1968
86260,1246
86260,6942
86260,1307
86267,33166
86267,39183
86267,36517
86267,40819
86267,8949
86267,8970
86267,30793
86267,34072
86267,30707
86267,41997
86280,30707
86280,8464
86280,8644
86280,2692
86280,3052
86280,4011
86280,5679
86280,6863
86280,6502
86280,35836
86285,1266
86285,1250
86285,1276
86285,1304
86285,903
86285,1207
86285,1090
86285,1233
86285,1247
86285,64614
86295,924
86295,919
86295,778
86295,1206
86295,1258
86295,3471
86295,223
86295,1225
86295,111
86295,1259
86299,1923
86299,2683
86299,1527
86299,1961
86299,3793
86299,1393
86299,1704
86299,2997
86299,2396
86299,288
86301,43558
86301,44972
86301,8531
86301,6888
86301,7161
86301,6624
86301,50189
86301,7381
86301,6006
86301,6383
86306,7147
86306,74458
86306,5989
86306,63082
86306,46578
86306,4995
86306,94959
86306,88125
86306,56367
86306,81845
86319,5620
86319,5957
86319,4069
86319,6155
86319,6944
86319,4992
86319,4700
86319,2059
86319,3825
86319,5308
86320,63082
86320,63876
86320,64614
86320,68157
86320,56367
86320,46578
86320,70286
86320,72011
86320,68954
86320,44195
86324,1206
86324,215
86324,8638
86324,1732
86324,2997
86324,48774
86324,1199
86324,4878
86324,778
86324,1258
86326,7147
86326,8784
86326,8961
86326,38038
86326,8874
86326,8970
86326,3000
86326,6377
86326,8464
86326,2502
86338,61248
86338,68791
86338,69526
86338,62394
86338,64497
86338,64030
86338,61350
86338,70336
86338,62081
86338,65682
86340,778
86340,1258
86340,1206
86340,1080
86340,1089
86340,3949
86340,1208
86340,4011
86340,2542
86340,2692
86349,3052
86349,6502
86349,8874
86349,223
86349,35836
86349,2700
86349,54503
86349,1732
86349,4979
86349,2502
86354,7381
86354,6213
86354,6595
86354,6548
86354,7017
86354,7007
86354,32596
86354,145
86354,5108
86354,7439
86358,96079
86358,89745
86358,98809
86358,102445
86358,99114
86358,104841
86358,91529
86358,97304
86358,96610
86358,89492
86359,923
86359,903
86359,1252
86359,1219
86359,1247
86359,908
86359,1230
86359,1304
86359,904
86359,1276
86360,78039
86360,90531
86360,88129
86360,94959
86360,86882
86360,89759
86360,89904
86360,86320
86360,91077
86360,81562
86364,593
86364,480
86364,356
86364,296
86364,260
86364,589
86364,592
86364,32
86364,318
86364,32587
86366,94959
86366,4886
86366,3147
86366,1258
86366,2918
86366,7438
86366,97304
86366,1246
86366,4027
86366,6377
86378,60950
86378,1701
86378,64575
86378,55805
86378,2973
86378,41285
86378,61323
86378,64839
86378,63876
86378,55814
86382,56174
86382,54272
86382,54503
86382,7254
86382,45722
86382,5218
86382,51662
86382,53125
86382,52973
86382,48385
86386,3072
86386,1271
86386,4361
86386,5991
86386,4246
86386,4308
86386,4014
86386,902
86386,920
86386,914
86388,53519
86388,54995
86388,53000
86388,57368
86388,52281
86388,48780
86388,48394
86388,27773
86388,3949
86388,56174
86390,48516
86390,111
86390,904
86390,1945
86390,1252
86390,6787
86390,1208
86390,908
86390,3468
86390,1250
86392,1284
86392,1230
86392,1945
86392,1252
86392,2973
86392,1212
86392,3683
86392,922
86392,930
86392,2186
86395,7438
86395,2997
86395,5989
86395,32587
86395,7361
86395,2959
86395,6711
86395,6874
86395,47
86395,608
86400,4896
86400,40815
86400,5816
86400,8368
86400,54001
86400,41566
86400,5218
86400,30793
86400,8360
86400,45499
86403,7293
86403,53000
86403,8641
86403,60072
86403,56757
86403,8807
86403,60040
86403,51662
86403,58803
86403,33615
86405,5110
86405,47200
86405,6323
86405,6059
86405,7347
86405,73321
86405,60756
86405,7360
86405,8957
86405,6188
86410,74458
86410,68157
86410,68237
86410,64839
86410,80463
86410,64614
86410,82459
86410,76251
86410,61240
86410,70286
86414,3196
86414,1276
86414,1250
86414,953
86414,2028
86414,1234
86414,1219
86414,1945
86414,1207
86414,1225
86418,1
86418,457
86418,589
86418,110
86418,356
86418,150
86418,1210
86418,2028
86418,1259
86418,3147
86430,288
86430,111
86430,454
86430,6
86430,25
86430,21
86430,1527
86430,1961
86430,1923
86430,1704
86441,86882
86441,94959
86441,88810
86441,89492
86441,88125
86441,89904
86441,89864
86441,88163
86441,91658
86441,88129
86447,7438
86447,8874
86447,2502
86447,32587
86447,4011
86447,2542
86447,6874
86447,1036
86447,589
86447,3147
86449,1884
86449,3275
86449,4011
86449,32587
86449,5903
86449,2542
86449,7438
86449,6874
86449,4239
86449,296
86456,39292
86456,45950
86456,47629
86456,37741
86456,43333
86456,41997
86456,46850
86456,36517
86456,45210
86456,38038
86461,60069
86461,57669
86461,58559
86461,48394
86461,56367
86461,55820
86461,59315
86461,48516
86461,38061
86461,55247
86463,52328
86463,2232
86463,60684
86463,56145
86463,57368
86463,56174
86463,6502
86463,5903
86463,53000
86463,7254
86464,2858
86464,593
86464,1089
86464,1136
86464,2571
86464,296
86464,1213
86464,4226
86464,2762
86464,293
86467,76093
86467,72011
86467,71264
86467,73017
86467,72641
86467,78499
86467,68954
86467,72998
86467,69844
86467,81847
86471,112175
86471,110102
86471,112852
86471,111364
86471,111362
86471,112623
86471,114180
86471,111360
86471,117176
86471,112556
86473,89904
86473,86882
86473,90866
86473,91077
86473,88810
86473,95558
86473,98154
86473,97304
86473,94959
86473,78574
86474,86320
86474,69134
86474,7371
86474,4848
86474,71108
86474,78039
86474,6975
86474,94959
86474,7327
86474,4144
86477,1219
86477,68358
86477,68954
86477,64614
86477,60069
86477,903
86477,541
86477,68157
86477,27611
86477,1201
86479,45501
86479,31685
86479,7293
86479,5283
86479,34162
86479,6155
86479,36525
86479,30825
86479,27808
86479,5620
86482,31685
86482,8984
86482,8529
86482,7293
86482,6059
86482,7254
86482,6281
86482,8972
86482,33679
86482,7458
86484,780
86484,1
86484,592
86484,380
86484,590
86484,589
86484,150
86484,480
86484,1210
86484,110
86487,922
86487,1252
86487,1212
86487,904
86487,1284
86487,908
86487,5291
86487,2186
86487,3435
86487,750
86497,54286
86497,8665
86497,5418
86497,49272
86497,5989
86497,46578
86497,55820
86497,48516
86497,56367
86497,4034
86504,89745
86504,4369
86504,79132
86504,91529
86504,3300
86504,4148
86504,4344
86504,4638
86504,59369
86504,8644
86507,87232
86507,89745
86507,88125
86507,81834
86507,98809
86507,91542
86507,88140
86507,86332
86507,91500
86507,96079
86512,33794
86512,8961
86512,110
86512,6377
86512,1704
86512,5989
86512,4963
86512,2762
86512,356
86512,6539
86515,3098
86515,6565
86515,3916
86515,2398
86515,3360
86515,2501
86515,1302
86515,8623
86515,5991
86515,919
86517,3408
86517,3948
86517,4022
86517,2617
86517,3147
86517,2054
86517,3751
86517,2011
86517,3977
86517,3623
86519,4995
86519,5989
86519,3147
86519,5418
86519,7438
86519,54286
86519,63082
86519,6874
86519,4963
86519,6377
86521,180
86521,5218
86521,2694
86521,3033
86521,2005
86521,6934
86521,5502
86521,3717
86521,2273
86521,8360
86524,2232
86524,1676
86524,163
86524,3081
86524,2712
86524,1320
86524,3052
86524,5679
86524,7254
86524,2985
86525,58559
86525,48516
86525,44555
86525,55820
86525,6016
86525,64839
86525,64614
86525,55290
86525,63082
86525,2959
86526,1219
86526,923
86526,1230
86526,1206
86526,1258
86526,1080
86526,1247
86526,750
86526,1288
86526,903
86529,103980
86529,105197
86529,107069
86529,104272
86529,105504
86529,106916
86529,106841
86529,106438
86529,106100
86529,106766
86541,1961
86541,2997
86541,1704
86541,1923
86541,1527
86541,2683
86541,2396
86541,5989
86541,2959
86541,1193
86545,1566
86545,1025
86545,2687
86545,1033
86545,2090
86545,837
86545,1031
86545,1013
86545,2089
86545,709
86550,88125
86550,81834
86550,69844
86550,40815
86550,81847
86550,54001
86550,8368
86550,76093
86550,5816
86550,4896
86555,6365
86555,5349
86555,33493
86555,33794
86555,44191
86555,6934
86555,8636
86555,6333
86555,5378
86555,780
86561,7143
86561,6378
86561,8665
86561,5010
86561,4963
86561,8644
86561,5418
86561,4223
86561,3147
86561,5989
86564,903
86564,1207
86564,1250
86564,111
86564,1233
86564,912
86564,541
86564,913
86564,1219
86564,919
86570,924
86570,919
86570,1230
86570,1307
86570,1961
86570,32
86570,1225
86570,81845
86570,64614
86570,63082
86572,3535
86572,6502
86572,51662
86572,5679
86572,2541
86572,53000
86572,1921
86572,5010
86572,4370
86572,5218
86574,1022
86574,2096
86574,2087
86574,1907
86574,2080
86574,2081
86574,594
86574,1029
86574,1028
86574,616
86577,4887
86577,37380
86577,1591
86577,6595
86577,6294
86577,5313
86577,8861
86577,5574
86577,6996
86577,519
86584,288
86584,1089
86584,1682
86584,1527
86584,1206
86584,6502
86584,5669
86584,6
86584,924
86584,7147
86585,2459
86585,3917
86585,5065
86585,2122
86585,3633
86585,2025
86585,5479
86585,2376
86585,4679
86585,3688
86586,288
86586,6
86586,1527
86586,1961
86586,2997
86586,25
86586,586
86586,1704
86586,1923
86586,300
86589,1265
86589,1073
86589,1968
86589,4979
86589,357
86589,919
86589,7147
86589,1097
86589,2291
86589,539
86590,163
86590,1370
86590,1552
86590,5956
86590,1676
86590,7458
86590,1645
86590,4776
86590,1320
86590,1954
86591,5608
86591,4011
86591,32587
86591,7438
86591,3949
86591,6016
86591,31410
86591,55721
86591,33166
86591,48516
86592,105197
86592,110882
86592,103980
86592,102800
86592,104272
86592,102753
86592,102684
86592,106766
86592,109848
86592,104339
86593,914
86593,1022
86593,2080
86593,1907
86593,5299
86593,4246
86593,2081
86593,4014
86593,902
86593,838
86600,6213
86600,5574
86600,5108
86600,32596
86600,6059
86600,7007
86600,36519
86600,31225
86600,4866
86600,32029
86610,103141
86610,79091
86610,103335
86610,106696
86610,95167
86610,106489
86610,106487
86610,110102
86610,102125
86610,81847
86615,59369
86615,44199
86615,59315
86615,44665
86615,49530
86615,54286
86615,36529
86615,47610
86615,73017
86615,44191
86617,1240
86617,1214
86617,1200
86617,924
86617,541
86617,2916
86617,1356
86617,2288
86617,1374
86617,589
86619,1580
86619,1721
86619,367
86619,1097
86619,10
86619,500
86619,253
86619,1265
86619,587
86619,539
86627,1089
86627,1682
86627,4979
86627,1206
86627,2291
86627,2700
86627,7147
86627,288
86627,2502
86627,4878
86633,71464
86633,72720
86633,82459
86633,71108
86633,78574
86633,80463
86633,71579
86633,77455
86633,72011
86633,81591
86635,1206
86635,29
86635,1175
86635,1258
86635,1080
86635,3000
86635,1199
86635,741
86635,1274
86635,32587
86639,1961
86639,223
86639,4034
